1.000000000000000000e+01,1.000000000000000000e+00,1.493519084046511836e+01,5.307127904651163242e+00
1.000000000000000000e+01,2.000000000000000000e+00,1.518205032071428739e+01,5.825003812857143970e+00
2.000000000000000000e+01,1.000000000000000000e+00,1.449468249162790912e+01,5.329328816279070402e+00
2.000000000000000000e+01,2.000000000000000000e+00,1.482876961714285891e+01,5.816480248571429534e+00
3.000000000000000000e+01,1.000000000000000000e+00,1.405417414279069988e+01,5.351529727906976674e+00
3.000000000000000000e+01,2.000000000000000000e+00,1.447548891357142864e+01,5.807956684285715099e+00
4.000000000000000000e+01,1.000000000000000000e+00,1.361366579395348886e+01,5.373730639534883835e+00
4.000000000000000000e+01,2.000000000000000000e+00,1.412220821000000015e+01,5.799433120000000663e+00
5.000000000000000000e+01,1.000000000000000000e+00,1.317258967880000142e+01,5.393711460000000457e+00
5.000000000000000000e+01,2.000000000000000000e+00,1.368852254939393909e+01,5.871754271515151835e+00
6.000000000000000000e+01,1.000000000000000000e+00,1.272640366680000135e+01,5.393711460000000457e+00
6.000000000000000000e+01,2.000000000000000000e+00,1.325483688878787802e+01,5.944075423030303895e+00
7.000000000000000000e+01,1.000000000000000000e+00,1.228021765480000127e+01,5.393711460000000457e+00
7.000000000000000000e+01,2.000000000000000000e+00,1.282115122818181874e+01,6.016396574545455067e+00
8.000000000000000000e+01,1.000000000000000000e+00,1.183403164280000119e+01,5.393711460000000457e+00
8.000000000000000000e+01,2.000000000000000000e+00,1.235819887185185273e+01,6.062842825185185802e+00
8.000000000000000000e+01,3.000000000000000000e+00,4.038123718666667195e+00,1.288762720000002360e-01
9.000000000000000000e+01,1.000000000000000000e+00,1.138784563080000112e+01,5.393711460000000457e+00
9.000000000000000000e+01,2.000000000000000000e+00,1.188270364592592543e+01,6.098199832592593239e+00
9.000000000000000000e+01,3.000000000000000000e+00,4.430991905333333314e+00,9.403195920000000374e-01
1.000000000000000000e+02,1.000000000000000000e+00,1.095608105347826111e+01,5.397862065217391425e+00
1.000000000000000000e+02,2.000000000000000000e+00,1.140720841999999990e+01,6.133556840000000676e+00
1.000000000000000000e+02,3.000000000000000000e+00,4.846187693913043049e+00,1.607321850434782595e+00
1.100000000000000000e+02,1.000000000000000000e+00,1.065410938826087062e+01,5.439368117391304658e+00
1.100000000000000000e+02,2.000000000000000000e+00,1.093366194500000077e+01,6.123612681666667612e+00
1.100000000000000000e+02,3.000000000000000000e+00,5.276268550434782156e+00,2.178030067826086658e+00
1.200000000000000000e+02,1.000000000000000000e+00,1.035213772304347835e+01,5.480874169565217890e+00
1.200000000000000000e+02,2.000000000000000000e+00,1.046011547000000164e+01,6.113668523333333660e+00
1.200000000000000000e+02,3.000000000000000000e+00,5.736677297142857235e+00,2.730949977142857144e+00
1.300000000000000000e+02,1.000000000000000000e+00,1.000091888818181829e+01,5.497853918181818678e+00
1.300000000000000000e+02,2.000000000000000000e+00,9.994753748888889788e+00,6.114994411111111638e+00
1.300000000000000000e+02,3.000000000000000000e+00,6.267851120952380839e+00,3.242363834285714841e+00
1.400000000000000000e+02,1.000000000000000000e+00,9.637388260909091287e+00,5.508702090909091353e+00
1.400000000000000000e+02,2.000000000000000000e+00,9.534848530370370057e+00,6.123833662962963942e+00
1.400000000000000000e+02,3.000000000000000000e+00,6.793011656190476089e+00,3.715137533333334297e+00
1.500000000000000000e+02,1.000000000000000000e+00,9.193498231818182376e+00,5.500023552727273390e+00
1.500000000000000000e+02,2.000000000000000000e+00,9.074943311851852101e+00,6.132672914814815357e+00
1.500000000000000000e+02,3.000000000000000000e+00,7.294119037142857920e+00,4.033350600000001229e+00
1.600000000000000000e+02,1.000000000000000000e+00,8.696035268181818267e+00,5.478327207272728039e+00
1.600000000000000000e+02,2.000000000000000000e+00,8.582119193076923835e+00,6.139064373846154332e+00
1.600000000000000000e+02,3.000000000000000000e+00,7.812765176428571934e+00,4.343608340000001178e+00
1.700000000000000000e+02,1.000000000000000000e+00,8.198572304545454159e+00,5.456630861818182687e+00
1.700000000000000000e+02,2.000000000000000000e+00,8.085637418717949387e+00,6.145183855897436764e+00
1.700000000000000000e+02,3.000000000000000000e+00,8.489260140714286251e+00,4.582268140000000045e+00
1.800000000000000000e+02,1.000000000000000000e+00,7.700617344571429435e+00,5.427123832000000370e+00
1.800000000000000000e+02,2.000000000000000000e+00,7.589155644358974939e+00,6.151303337948718308e+00
1.800000000000000000e+02,3.000000000000000000e+00,9.153401718695651113e+00,4.835455058260869521e+00
1.900000000000000000e+02,1.000000000000000000e+00,7.201514393142857351e+00,5.379391872000000241e+00
1.900000000000000000e+02,2.000000000000000000e+00,7.092673870000000491e+00,6.157422820000000740e+00
1.900000000000000000e+02,3.000000000000000000e+00,9.812248988260868998e+00,5.094867884347825893e+00
2.000000000000000000e+02,1.000000000000000000e+00,6.702411441714286156e+00,5.331659912000000112e+00
2.000000000000000000e+02,2.000000000000000000e+00,6.606599710476190879e+00,6.123328562857143886e+00
2.000000000000000000e+02,3.000000000000000000e+00,1.046592140379310365e+01,5.309769047586207158e+00
2.100000000000000000e+02,1.000000000000000000e+00,6.203308490285714072e+00,5.283927951999999983e+00
2.100000000000000000e+02,2.000000000000000000e+00,6.120525550952381266e+00,6.089234305714286144e+00
2.100000000000000000e+02,3.000000000000000000e+00,1.111183153827586167e+01,5.457902716551724431e+00
2.100000000000000000e+02,5.000000000000000000e+00,7.291243116521739509e+00,1.940407739130439735e-01
2.100000000000000000e+02,6.000000000000000000e+00,6.692790180000000255e+00,9.546390000000037901e-02
2.200000000000000000e+02,1.000000000000000000e+00,5.715296715555555629e+00,5.300899315555556157e+00
2.200000000000000000e+02,2.000000000000000000e+00,5.634451391428571654e+00,6.055140048571429290e+00
2.200000000000000000e+02,3.000000000000000000e+00,1.175774167275862148e+01,5.606036385517242593e+00
2.200000000000000000e+02,4.000000000000000000e+00,-2.752235923076923330e-02,6.827506104615385318e+00
