0.000000000000000000e+00,1.000000000000000000e+00,2.946511400000000336e-01,8.090567200000000625e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.374680445999999989e+01
1.100000000000000000e+01,2.000000000000000000e+00,3.577906700000000328e-01,9.975979620000000381e+00
2.600000000000000000e+01,1.000000000000000000e+00,2.209883550000000252e+00,7.470051720000000728e+00
3.300000000000000000e+01,2.000000000000000000e+00,2.083604489999999920e+00,9.689587859999999608e+00
5.300000000000000000e+01,1.000000000000000000e+00,4.272441530000000043e+00,6.754072320000000573e+00
5.900000000000000000e+01,2.000000000000000000e+00,4.040929919999999953e+00,9.236134240000000162e+00
8.000000000000000000e+01,1.000000000000000000e+00,6.503371590000000424e+00,6.229020760000000045e+00
8.300000000000000000e+01,3.000000000000000000e+00,2.525581199999999971e-01,8.663350720000000393e+00
8.600000000000000000e+01,2.000000000000000000e+00,5.956162330000000615e+00,8.305361019999999428e+00
1.080000000000000000e+02,3.000000000000000000e+00,1.704767310000000036e+00,7.923505340000000174e+00
1.090000000000000000e+02,1.000000000000000000e+00,8.881627220000000378e+00,5.703969200000001294e+00
1.150000000000000000e+02,2.000000000000000000e+00,8.039766820000000536e+00,7.183659959999999955e+00
1.350000000000000000e+02,3.000000000000000000e+00,3.367441600000000257e+00,7.207525940000000020e+00
1.380000000000000000e+02,1.000000000000000000e+00,1.136511540000000053e+01,5.369845480000000393e+00
1.380000000000000000e+02,2.000000000000000000e+00,9.786627150000001052e+00,6.396082620000000496e+00
1.630000000000000000e+02,2.000000000000000000e+00,1.178604560000000134e+01,5.847165080000000792e+00
1.670000000000000000e+02,3.000000000000000000e+00,5.408953069999999919e+00,6.372216640000000432e+00
1.680000000000000000e+02,1.000000000000000000e+00,1.378546404999999986e+01,4.916391860000000946e+00
1.870000000000000000e+02,1.000000000000000000e+00,1.536395230000000112e+01,4.701598040000000367e+00
1.880000000000000000e+02,2.000000000000000000e+00,1.374337103000000049e+01,5.823299100000000728e+00
2.000000000000000000e+02,3.000000000000000000e+00,7.408371520000000210e+00,5.584639300000000972e+00
2.080000000000000000e+02,2.000000000000000000e+00,1.527976626000000060e+01,5.918763020000000097e+00
2.270000000000000000e+02,3.000000000000000000e+00,9.323603930000000872e+00,5.011855780000001204e+00
2.330000000000000000e+02,4.000000000000000000e+00,1.509034766999999988e+01,9.116804339999999840e+00
2.390000000000000000e+02,5.000000000000000000e+00,1.511139418000000134e+01,8.567886800000000136e+00
2.550000000000000000e+02,4.000000000000000000e+00,1.359604546000000092e+01,9.260000220000000226e+00
2.600000000000000000e+02,5.000000000000000000e+00,1.365918498999999997e+01,8.591752780000000200e+00
2.840000000000000000e+02,4.000000000000000000e+00,1.153348747999999979e+01,9.713453839999999673e+00
2.890000000000000000e+02,5.000000000000000000e+00,1.159662701000000062e+01,9.116804339999999840e+00
3.090000000000000000e+02,4.000000000000000000e+00,9.891859700000001254e+00,1.028623736000000122e+01
3.150000000000000000e+02,5.000000000000000000e+00,9.723487620000000220e+00,9.570257959999999287e+00
3.360000000000000000e+02,4.000000000000000000e+00,8.208138899999999794e+00,1.085902087999999921e+01
3.410000000000000000e+02,5.000000000000000000e+00,7.976627290000000592e+00,9.999845600000000445e+00
3.660000000000000000e+02,4.000000000000000000e+00,6.250813470000000649e+00,1.126474254000000030e+01
3.710000000000000000e+02,5.000000000000000000e+00,5.998255349999999986e+00,1.045329921999999989e+01
3.960000000000000000e+02,4.000000000000000000e+00,4.398720589999999930e+00,1.164659821999999956e+01
3.990000000000000000e+02,5.000000000000000000e+00,4.167208979999999841e+00,1.093061881999999940e+01
4.240000000000000000e+02,5.000000000000000000e+00,2.546627710000000100e+00,1.133634048000000050e+01
4.310000000000000000e+02,4.000000000000000000e+00,2.146744020000000308e+00,1.205231988000000065e+01
4.650000000000000000e+02,5.000000000000000000e+00,-1.052325500000000080e-01,1.190912400000000027e+01
4.660000000000000000e+02,4.000000000000000000e+00,-8.418604000000000365e-02,1.248190752000000003e+01
4.980000000000000000e+02,6.000000000000000000e+00,1.509034766999999988e+01,9.021340420000001359e+00
5.260000000000000000e+02,6.000000000000000000e+00,1.389069660000000006e+01,8.925876500000001101e+00
5.500000000000000000e+02,6.000000000000000000e+00,1.281732459000000013e+01,8.902010520000001037e+00
5.780000000000000000e+02,6.000000000000000000e+00,1.144930144000000105e+01,9.188402280000000033e+00
6.050000000000000000e+02,7.000000000000000000e+00,1.151244097000000011e+01,8.018969260000000432e+00
6.070000000000000000e+02,6.000000000000000000e+00,1.010232479999999988e+01,9.307732180000000355e+00
6.080000000000000000e+02,8.000000000000000000e+00,6.313952999999999927e-02,1.176592811999999988e+01
6.260000000000000000e+02,7.000000000000000000e+00,1.054430151000000038e+01,8.353092979999999557e+00
6.330000000000000000e+02,8.000000000000000000e+00,1.557441740000000019e+00,1.145567038000000082e+01
6.390000000000000000e+02,6.000000000000000000e+00,8.650115610000000288e+00,9.498660019999999093e+00
6.560000000000000000e+02,7.000000000000000000e+00,9.407789969999999613e+00,9.045206400000001423e+00
6.620000000000000000e+02,8.000000000000000000e+00,3.262209050000000055e+00,1.126474254000000030e+01
6.680000000000000000e+02,6.000000000000000000e+00,7.345231990000000266e+00,9.832783739999999995e+00
